ID,label,type,uri,id_synset,gloss,status
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01325774,"deprive of life",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01380638,"assemble or get together",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01565921,"destroy completely",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01619929,"do away with, cause the destruction or undoing of",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01621555,"create or manufacture a man-made product",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01626138,"put together out of existing material",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01640855,"put in effect",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01645601,"give rise to; cause to happen or occur, not always intentionally",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01647867,"fight violence and try to establish peace in (a location)",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01653442,"put together out of artificial or natural components or parts",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01654628,"make by combining materials and parts",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01661243,"construct, build, or erect",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01664172,"prepare for eating by applying heat",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01698271,"produce a literary work",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01712704,"carry out or perform an action",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#01809321,"overcome, as with emotions or perceptual stimuli",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#02437340,"deal with or settle",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#02526085,"to gain with effort",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#02558951,"destroy or cause to fail",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#02561995,"get (something) done",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#02609764,"have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical",reviewed
95742,conficio,LEMMA,http://lila-erc.eu/data/id/lemma/95742,v#02685390,"to cover or extend over an area or time period",reviewed
95749,confido,LEMMA,http://lila-erc.eu/data/id/lemma/95749,v#00688377,"have confidence or faith in",reviewed
95749,confido,LEMMA,http://lila-erc.eu/data/id/lemma/95749,v#00721098,"be confident about something",reviewed
95749,confido,LEMMA,http://lila-erc.eu/data/id/lemma/95749,v#02349212,"confer a trust upon",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00165450,"make firm or secure; strengthen",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00220461,"gain strength",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00220869,"make strong or stronger",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00221840,"make more firm",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00223374,"support and strengthen",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00250181,"develop and reach maturity; undergo maturation",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00636888,"use as a basis for; found on",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00665886,"establish or strengthen as with new evidence or facts",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00771341,"spur on",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#00890590,"make certain of",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#01010118,"state emphatically and authoritatively",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#01011031,"to declare or affirm solemnly and formally as true",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#01015244,"provide evidence for",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#01766407,"cause to feel sure; give reassurance to",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#01818235,"inspire with confidence; give hope or courage to",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#02453889,"be behind; approve of",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#02476518,"support a person for a position",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#02556126,"give moral or psychological support, aid, or courage to",reviewed
95765,confirmo,LEMMA,http://lila-erc.eu/data/id/lemma/95765,v#02663340,"support with evidence or authority or make more certain or confirm",reviewed
95769,confiteor,LEMMA,http://lila-erc.eu/data/id/lemma/95769,v#00817311,"declare to be true or admit the existence or reality or truth of",reviewed
95769,confiteor,LEMMA,http://lila-erc.eu/data/id/lemma/95769,v#00818553,"admit (to a wrongdoing)",reviewed
95769,confiteor,LEMMA,http://lila-erc.eu/data/id/lemma/95769,v#00819508,"confess to a punishable or reprehensible deed, usually under pressure",reviewed
95769,confiteor,LEMMA,http://lila-erc.eu/data/id/lemma/95769,v#00932161,"be a sign or indication of",reviewed
95769,confiteor,LEMMA,http://lila-erc.eu/data/id/lemma/95769,v#00933821,"make known to the public information that was previously known only to a few people or that was meant to be kept a secret",reviewed
95769,confiteor,LEMMA,http://lila-erc.eu/data/id/lemma/95769,v#02143283,"make visible",reviewed
95791,confligo,LEMMA,http://lila-erc.eu/data/id/lemma/95791,v#00773432,"have an argument about something",reviewed
95791,confligo,LEMMA,http://lila-erc.eu/data/id/lemma/95791,v#00804802,"be of different opinions",reviewed
95791,confligo,LEMMA,http://lila-erc.eu/data/id/lemma/95791,v#00805228,"disagree violently",reviewed
95791,confligo,LEMMA,http://lila-erc.eu/data/id/lemma/95791,v#01090335,"be engaged in a fight; carry on a fight",reviewed
95791,confligo,LEMMA,http://lila-erc.eu/data/id/lemma/95791,v#01092366,"battle or contend against in or as if in a battle",reviewed
95791,confligo,LEMMA,http://lila-erc.eu/data/id/lemma/95791,v#01561143,"crash together with violent impact",reviewed
95791,confligo,LEMMA,http://lila-erc.eu/data/id/lemma/95791,v#01562733,"cause to collide",reviewed
95791,confligo,LEMMA,http://lila-erc.eu/data/id/lemma/95791,v#02589576,"exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for",reviewed
95791,confligo,LEMMA,http://lila-erc.eu/data/id/lemma/95791,v#02667698,"be incompatible; be or come into conflict",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#00444629,"reduce or cause to be reduced from a solid to a liquid state, usually by heating",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#00710005,"plan and direct (a complex undertaking)",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#00851239,"provoke or stir up",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#01295275,"cause to become joined or linked",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#01461328,"combine so as to form a whole; mix",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#01595830,"join together by heating",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#01632411,"come up with (an idea, plan, explanation, theory, or principle) after a mental effort",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#01645601,"give rise to; cause to happen or occur, not always intentionally",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#01646528,"give occasion to",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#01662771,"form by pouring (e.g., wax or hot metal) into a cast or mold",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#02585050,"try to stir up public opinion",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#02598143,"get people together",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#02759614,"cause to start burning; subject to fire or great heat",reviewed
95792,conflo,LEMMA,http://lila-erc.eu/data/id/lemma/95792,v#02761372,"cause to start burning",reviewed
95796,confluo,LEMMA,http://lila-erc.eu/data/id/lemma/95796,v#02025009,"come together as in a cluster or flock",reviewed
95796,confluo,LEMMA,http://lila-erc.eu/data/id/lemma/95796,v#02066939,"move along, of liquids",reviewed
95796,confluo,LEMMA,http://lila-erc.eu/data/id/lemma/95796,v#02428924,"collect in one place",reviewed
95796,confluo,LEMMA,http://lila-erc.eu/data/id/lemma/95796,v#02486932,"get together socially or for a specific purpose",reviewed
95796,confluo,LEMMA,http://lila-erc.eu/data/id/lemma/95796,v#02710402,"be adjacent or come together",reviewed
95799,confodio,LEMMA,http://lila-erc.eu/data/id/lemma/95799,v#00102586,"cause or do harm to",reviewed
95799,confodio,LEMMA,http://lila-erc.eu/data/id/lemma/95799,v#00258857,"inflict damage upon",reviewed
95799,confodio,LEMMA,http://lila-erc.eu/data/id/lemma/95799,v#01231652,"use a knife on",reviewed
95799,confodio,LEMMA,http://lila-erc.eu/data/id/lemma/95799,v#01311722,"dig a trench or trenches",reviewed
95799,confodio,LEMMA,http://lila-erc.eu/data/id/lemma/95799,v#01311896,"cut a trench in, as for drainage",reviewed
95799,confodio,LEMMA,http://lila-erc.eu/data/id/lemma/95799,v#01314208,"dig up",reviewed
95799,confodio,LEMMA,http://lila-erc.eu/data/id/lemma/95799,v#01441510,"penetrate or cut through with a sharp instrument",reviewed
95799,confodio,LEMMA,http://lila-erc.eu/data/id/lemma/95799,v#01769693,"move or affect (a person's emotions or bodily feelings) deeply or sharply",reviewed
95810,conformis,LEMMA,http://lila-erc.eu/data/id/lemma/95810,a#01409581,"resembling or similar; having the same or some of the same characteristics; often used in combination",reviewed
95838,confundo,LEMMA,http://lila-erc.eu/data/id/lemma/95838,v#00193486,"put or add together",reviewed
95838,confundo,LEMMA,http://lila-erc.eu/data/id/lemma/95838,v#00243124,"join or combine",reviewed
95838,confundo,LEMMA,http://lila-erc.eu/data/id/lemma/95838,v#00394813,"mix together different elements",reviewed
95838,confundo,LEMMA,http://lila-erc.eu/data/id/lemma/95838,v#00521296,"disturb the balance or stability of",reviewed
95838,confundo,LEMMA,http://lila-erc.eu/data/id/lemma/95838,v#00548750,"alter so as to make unrecognizable",reviewed
95838,confundo,LEMMA,http://lila-erc.eu/data/id/lemma/95838,v#00619610,"mistake one thing for another",reviewed
95838,confundo,LEMMA,http://lila-erc.eu/data/id/lemma/95838,v#00620673,"make unclear, indistinct, or blurred",reviewed
95838,confundo,LEMMA,http://lila-erc.eu/data/id/lemma/95838,v#00621734,"be confusing or perplexing to; cause to be unable to think clearly",reviewed
